attack_id,start,end,sensor,std_ratio
3628,2015-12-28 14:51:45,2015-12-28 14:51:45,LIT101,
3628,2015-12-28 14:51:45,2015-12-28 14:51:45,MV101,
3628,2015-12-28 14:51:45,2015-12-28 14:51:45,P101,
3628,2015-12-28 14:51:45,2015-12-28 14:51:45,P102,
3629,2015-12-28 14:51:50,2015-12-28 14:51:50,FIT101,
3629,2015-12-28 14:51:50,2015-12-28 14:51:50,LIT101,
3629,2015-12-28 14:51:50,2015-12-28 14:51:50,MV101,
3629,2015-12-28 14:51:50,2015-12-28 14:51:50,P101,
3629,2015-12-28 14:51:50,2015-12-28 14:51:50,P102,
3630,2015-12-28 14:51:54,2015-12-28 14:51:54,FIT101,
3630,2015-12-28 14:51:54,2015-12-28 14:51:54,LIT101,
3630,2015-12-28 14:51:54,2015-12-28 14:51:54,MV101,
3630,2015-12-28 14:51:54,2015-12-28 14:51:54,P101,
3630,2015-12-28 14:51:54,2015-12-28 14:51:54,P102,
3631,2015-12-28 14:51:58,2015-12-28 14:51:58,FIT101,
3631,2015-12-28 14:51:58,2015-12-28 14:51:58,LIT101,
3631,2015-12-28 14:51:58,2015-12-28 14:51:58,MV101,
3631,2015-12-28 14:51:58,2015-12-28 14:51:58,P101,
3631,2015-12-28 14:51:58,2015-12-28 14:51:58,P102,
3632,2015-12-28 14:52:00,2015-12-28 14:52:02,AIT503,1.7567
3632,2015-12-28 14:52:00,2015-12-28 14:52:02,AIT504,1.6537
3632,2015-12-28 14:52:00,2015-12-28 14:52:02,PIT501,1.5124
3632,2015-12-28 14:52:00,2015-12-28 14:52:02,FIT101,1.5022
3632,2015-12-28 14:52:00,2015-12-28 14:52:02,AIT202,1.4319
3633,2015-12-28 14:52:09,2015-12-28 14:52:13,LIT101,1.2965
3633,2015-12-28 14:52:09,2015-12-28 14:52:13,FIT504,1.2739
3633,2015-12-28 14:52:09,2015-12-28 14:52:13,FIT601,1.2331
3633,2015-12-28 14:52:09,2015-12-28 14:52:13,FIT401,1.231
3633,2015-12-28 14:52:09,2015-12-28 14:52:13,PIT501,1.1791
3634,2015-12-28 14:52:19,2015-12-28 14:52:20,DPIT301,2.3159
3634,2015-12-28 14:52:19,2015-12-28 14:52:20,AIT504,2.1949
3634,2015-12-28 14:52:19,2015-12-28 14:52:20,AIT501,2.163
3634,2015-12-28 14:52:19,2015-12-28 14:52:20,LIT401,2.0992
3634,2015-12-28 14:52:19,2015-12-28 14:52:20,FIT601,1.9137
3635,2015-12-28 14:52:23,2015-12-28 14:52:23,FIT101,
3635,2015-12-28 14:52:23,2015-12-28 14:52:23,LIT101,
3635,2015-12-28 14:52:23,2015-12-28 14:52:23,MV101,
3635,2015-12-28 14:52:23,2015-12-28 14:52:23,P101,
3635,2015-12-28 14:52:23,2015-12-28 14:52:23,P102,
3636,2015-12-28 14:52:28,2015-12-28 14:52:28,FIT101,
3636,2015-12-28 14:52:28,2015-12-28 14:52:28,LIT101,
3636,2015-12-28 14:52:28,2015-12-28 14:52:28,MV101,
3636,2015-12-28 14:52:28,2015-12-28 14:52:28,P101,
3636,2015-12-28 14:52:28,2015-12-28 14:52:28,P102,
3637,2015-12-28 14:52:32,2015-12-28 14:52:32,FIT101,
3637,2015-12-28 14:52:32,2015-12-28 14:52:32,LIT101,
3637,2015-12-28 14:52:32,2015-12-28 14:52:32,MV101,
3637,2015-12-28 14:52:32,2015-12-28 14:52:32,P101,
3637,2015-12-28 14:52:32,2015-12-28 14:52:32,P102,
3638,2015-12-28 14:52:35,2015-12-28 14:52:35,FIT101,
3638,2015-12-28 14:52:35,2015-12-28 14:52:35,LIT101,
3638,2015-12-28 14:52:35,2015-12-28 14:52:35,MV101,
3638,2015-12-28 14:52:35,2015-12-28 14:52:35,P101,
3638,2015-12-28 14:52:35,2015-12-28 14:52:35,P102,
3639,2015-12-28 14:52:41,2015-12-28 14:52:41,FIT101,
3639,2015-12-28 14:52:41,2015-12-28 14:52:41,LIT101,
3639,2015-12-28 14:52:41,2015-12-28 14:52:41,MV101,
3639,2015-12-28 14:52:41,2015-12-28 14:52:41,P101,
3639,2015-12-28 14:52:41,2015-12-28 14:52:41,P102,
3640,2015-12-28 14:52:43,2015-12-28 14:52:43,FIT101,
3640,2015-12-28 14:52:43,2015-12-28 14:52:43,LIT101,
3640,2015-12-28 14:52:43,2015-12-28 14:52:43,MV101,
3640,2015-12-28 14:52:43,2015-12-28 14:52:43,P101,
3640,2015-12-28 14:52:43,2015-12-28 14:52:43,P102,
3641,2015-12-28 14:52:46,2015-12-28 14:52:46,FIT101,
3641,2015-12-28 14:52:46,2015-12-28 14:52:46,LIT101,
3641,2015-12-28 14:52:46,2015-12-28 14:52:46,MV101,
3641,2015-12-28 14:52:46,2015-12-28 14:52:46,P101,
3641,2015-12-28 14:52:46,2015-12-28 14:52:46,P102,
3642,2015-12-28 14:52:50,2015-12-28 14:52:50,FIT101,
3642,2015-12-28 14:52:50,2015-12-28 14:52:50,LIT101,
3642,2015-12-28 14:52:50,2015-12-28 14:52:50,MV101,
3642,2015-12-28 14:52:50,2015-12-28 14:52:50,P101,
3642,2015-12-28 14:52:50,2015-12-28 14:52:50,P102,
3643,2015-12-28 14:52:54,2015-12-28 14:52:54,FIT101,
3643,2015-12-28 14:52:54,2015-12-28 14:52:54,LIT101,
3643,2015-12-28 14:52:54,2015-12-28 14:52:54,MV101,
3643,2015-12-28 14:52:54,2015-12-28 14:52:54,P101,
3643,2015-12-28 14:52:54,2015-12-28 14:52:54,P102,
3644,2015-12-28 14:52:57,2015-12-28 14:52:59,DPIT301,1.7027
3644,2015-12-28 14:52:57,2015-12-28 14:52:59,FIT502,1.6189
3644,2015-12-28 14:52:57,2015-12-28 14:52:59,FIT301,1.5552
3644,2015-12-28 14:52:57,2015-12-28 14:52:59,AIT202,1.2085
3644,2015-12-28 14:52:57,2015-12-28 14:52:59,AIT501,1.1736
3645,2015-12-28 14:53:03,2015-12-28 14:53:04,PIT503,1.651
3645,2015-12-28 14:53:03,2015-12-28 14:53:04,AIT203,1.5811
3645,2015-12-28 14:53:03,2015-12-28 14:53:04,FIT201,1.4925
3645,2015-12-28 14:53:03,2015-12-28 14:53:04,PIT501,1.4787
3645,2015-12-28 14:53:03,2015-12-28 14:53:04,LIT301,1.4744
3646,2015-12-28 14:53:09,2015-12-28 14:53:11,FIT101,1.6932
3646,2015-12-28 14:53:09,2015-12-28 14:53:11,AIT203,1.55
3646,2015-12-28 14:53:09,2015-12-28 14:53:11,PIT501,1.5132
3646,2015-12-28 14:53:09,2015-12-28 14:53:11,FIT601,1.4758
3646,2015-12-28 14:53:09,2015-12-28 14:53:11,PIT503,1.4588
3647,2015-12-28 14:53:15,2015-12-28 14:53:17,AIT203,1.5558
3647,2015-12-28 14:53:15,2015-12-28 14:53:17,AIT502,1.4821
3647,2015-12-28 14:53:15,2015-12-28 14:53:17,AIT501,1.3909
3647,2015-12-28 14:53:15,2015-12-28 14:53:17,FIT601,1.3691
3647,2015-12-28 14:53:15,2015-12-28 14:53:17,PIT501,1.226
3648,2015-12-28 14:53:19,2015-12-28 14:53:19,FIT101,
3648,2015-12-28 14:53:19,2015-12-28 14:53:19,LIT101,
3648,2015-12-28 14:53:19,2015-12-28 14:53:19,MV101,
3648,2015-12-28 14:53:19,2015-12-28 14:53:19,P101,
3648,2015-12-28 14:53:19,2015-12-28 14:53:19,P102,
3649,2015-12-28 14:53:21,2015-12-28 14:53:22,AIT202,2.1084
3649,2015-12-28 14:53:21,2015-12-28 14:53:22,AIT502,1.709
3649,2015-12-28 14:53:21,2015-12-28 14:53:22,AIT201,1.6417
3649,2015-12-28 14:53:21,2015-12-28 14:53:22,LIT401,1.4617
3649,2015-12-28 14:53:21,2015-12-28 14:53:22,P203,1.4143
3650,2015-12-28 14:53:25,2015-12-28 14:53:25,FIT101,
3650,2015-12-28 14:53:25,2015-12-28 14:53:25,LIT101,
3650,2015-12-28 14:53:25,2015-12-28 14:53:25,MV101,
3650,2015-12-28 14:53:25,2015-12-28 14:53:25,P101,
3650,2015-12-28 14:53:25,2015-12-28 14:53:25,P102,
3651,2015-12-28 14:53:28,2015-12-28 14:53:29,AIT503,1.9755
3651,2015-12-28 14:53:28,2015-12-28 14:53:29,FIT301,1.7326
3651,2015-12-28 14:53:28,2015-12-28 14:53:29,FIT601,1.6237
3651,2015-12-28 14:53:28,2015-12-28 14:53:29,FIT201,1.5013
3651,2015-12-28 14:53:28,2015-12-28 14:53:29,P205,1.4143
3652,2015-12-28 14:53:37,2015-12-28 14:53:38,LIT401,2.2339
3652,2015-12-28 14:53:37,2015-12-28 14:53:38,LIT301,2.2134
3652,2015-12-28 14:53:37,2015-12-28 14:53:38,AIT203,2.1813
3652,2015-12-28 14:53:37,2015-12-28 14:53:38,FIT502,1.9783
3652,2015-12-28 14:53:37,2015-12-28 14:53:38,AIT401,1.9229
3653,2015-12-28 14:53:40,2015-12-28 14:53:40,FIT101,
3653,2015-12-28 14:53:40,2015-12-28 14:53:40,LIT101,
3653,2015-12-28 14:53:40,2015-12-28 14:53:40,MV101,
3653,2015-12-28 14:53:40,2015-12-28 14:53:40,P101,
3653,2015-12-28 14:53:40,2015-12-28 14:53:40,P102,
3654,2015-12-28 14:53:42,2015-12-28 14:53:45,FIT501,1.4908
3654,2015-12-28 14:53:42,2015-12-28 14:53:45,AIT504,1.2609
3654,2015-12-28 14:53:42,2015-12-28 14:53:45,FIT504,1.2508
3654,2015-12-28 14:53:42,2015-12-28 14:53:45,P401,1.1547
3654,2015-12-28 14:53:42,2015-12-28 14:53:45,P302,1.1547
3655,2015-12-28 14:53:50,2015-12-28 14:53:51,PIT503,2.3129
3655,2015-12-28 14:53:50,2015-12-28 14:53:51,FIT503,2.1257
3655,2015-12-28 14:53:50,2015-12-28 14:53:51,AIT202,1.7924
3655,2015-12-28 14:53:50,2015-12-28 14:53:51,AIT504,1.5889
3655,2015-12-28 14:53:50,2015-12-28 14:53:51,LIT101,1.5172
3656,2015-12-28 14:54:05,2015-12-28 14:54:05,FIT101,
3656,2015-12-28 14:54:05,2015-12-28 14:54:05,LIT101,
3656,2015-12-28 14:54:05,2015-12-28 14:54:05,MV101,
3656,2015-12-28 14:54:05,2015-12-28 14:54:05,P101,
3656,2015-12-28 14:54:05,2015-12-28 14:54:05,P102,
3657,2015-12-28 14:54:08,2015-12-28 14:54:08,FIT101,
3657,2015-12-28 14:54:08,2015-12-28 14:54:08,LIT101,
3657,2015-12-28 14:54:08,2015-12-28 14:54:08,MV101,
3657,2015-12-28 14:54:08,2015-12-28 14:54:08,P101,
3657,2015-12-28 14:54:08,2015-12-28 14:54:08,P102,
3658,2015-12-28 14:54:14,2015-12-28 14:54:14,FIT101,
3658,2015-12-28 14:54:14,2015-12-28 14:54:14,LIT101,
3658,2015-12-28 14:54:14,2015-12-28 14:54:14,MV101,
3658,2015-12-28 14:54:14,2015-12-28 14:54:14,P101,
3658,2015-12-28 14:54:14,2015-12-28 14:54:14,P102,
3659,2015-12-28 14:54:19,2015-12-28 14:54:20,FIT502,2.169
3659,2015-12-28 14:54:19,2015-12-28 14:54:20,AIT202,1.7403
3659,2015-12-28 14:54:19,2015-12-28 14:54:20,PIT503,1.6511
3659,2015-12-28 14:54:19,2015-12-28 14:54:20,FIT401,1.6437
3659,2015-12-28 14:54:19,2015-12-28 14:54:20,FIT601,1.6101
3660,2015-12-28 14:54:24,2015-12-28 14:54:26,FIT504,1.5799
3660,2015-12-28 14:54:24,2015-12-28 14:54:26,FIT502,1.4559
3660,2015-12-28 14:54:24,2015-12-28 14:54:26,FIT503,1.3193
3660,2015-12-28 14:54:24,2015-12-28 14:54:26,LIT101,1.2362
3660,2015-12-28 14:54:24,2015-12-28 14:54:26,PIT501,1.1924
3661,2015-12-28 14:54:28,2015-12-28 14:54:28,FIT101,
3661,2015-12-28 14:54:28,2015-12-28 14:54:28,LIT101,
3661,2015-12-28 14:54:28,2015-12-28 14:54:28,MV101,
3661,2015-12-28 14:54:28,2015-12-28 14:54:28,P101,
3661,2015-12-28 14:54:28,2015-12-28 14:54:28,P102,
3662,2015-12-28 14:54:30,2015-12-28 14:54:30,FIT101,
3662,2015-12-28 14:54:30,2015-12-28 14:54:30,LIT101,
3662,2015-12-28 14:54:30,2015-12-28 14:54:30,MV101,
3662,2015-12-28 14:54:30,2015-12-28 14:54:30,P101,
3662,2015-12-28 14:54:30,2015-12-28 14:54:30,P102,
3663,2015-12-28 14:54:32,2015-12-28 14:54:32,FIT101,
3663,2015-12-28 14:54:32,2015-12-28 14:54:32,LIT101,
3663,2015-12-28 14:54:32,2015-12-28 14:54:32,MV101,
3663,2015-12-28 14:54:32,2015-12-28 14:54:32,P101,
3663,2015-12-28 14:54:32,2015-12-28 14:54:32,P102,
3664,2015-12-28 14:54:36,2015-12-28 14:54:36,FIT101,
3664,2015-12-28 14:54:36,2015-12-28 14:54:36,LIT101,
3664,2015-12-28 14:54:36,2015-12-28 14:54:36,MV101,
3664,2015-12-28 14:54:36,2015-12-28 14:54:36,P101,
3664,2015-12-28 14:54:36,2015-12-28 14:54:36,P102,
3665,2015-12-28 14:54:40,2015-12-28 14:54:40,FIT101,
3665,2015-12-28 14:54:40,2015-12-28 14:54:40,LIT101,
3665,2015-12-28 14:54:40,2015-12-28 14:54:40,MV101,
3665,2015-12-28 14:54:40,2015-12-28 14:54:40,P101,
3665,2015-12-28 14:54:40,2015-12-28 14:54:40,P102,
3666,2015-12-28 14:54:45,2015-12-28 14:54:47,AIT501,1.5584
3666,2015-12-28 14:54:45,2015-12-28 14:54:47,AIT503,1.5001
3666,2015-12-28 14:54:45,2015-12-28 14:54:47,FIT201,1.4379
3666,2015-12-28 14:54:45,2015-12-28 14:54:47,PIT503,1.4342
3666,2015-12-28 14:54:45,2015-12-28 14:54:47,FIT101,1.3339
3667,2015-12-28 14:54:50,2015-12-28 14:54:50,FIT101,
3667,2015-12-28 14:54:50,2015-12-28 14:54:50,LIT101,
3667,2015-12-28 14:54:50,2015-12-28 14:54:50,MV101,
3667,2015-12-28 14:54:50,2015-12-28 14:54:50,P101,
3667,2015-12-28 14:54:50,2015-12-28 14:54:50,P102,
3668,2015-12-28 14:54:53,2015-12-28 14:54:53,FIT101,
3668,2015-12-28 14:54:53,2015-12-28 14:54:53,LIT101,
3668,2015-12-28 14:54:53,2015-12-28 14:54:53,MV101,
3668,2015-12-28 14:54:53,2015-12-28 14:54:53,P101,
3668,2015-12-28 14:54:53,2015-12-28 14:54:53,P102,
3669,2015-12-28 14:55:01,2015-12-28 14:55:01,FIT101,
3669,2015-12-28 14:55:01,2015-12-28 14:55:01,LIT101,
3669,2015-12-28 14:55:01,2015-12-28 14:55:01,MV101,
3669,2015-12-28 14:55:01,2015-12-28 14:55:01,P101,
3669,2015-12-28 14:55:01,2015-12-28 14:55:01,P102,
3670,2015-12-28 14:55:05,2015-12-28 14:55:06,LIT401,2.0047
3670,2015-12-28 14:55:05,2015-12-28 14:55:06,FIT301,1.8237
3670,2015-12-28 14:55:05,2015-12-28 14:55:06,PIT503,1.6621
3670,2015-12-28 14:55:05,2015-12-28 14:55:06,LIT301,1.622
3670,2015-12-28 14:55:05,2015-12-28 14:55:06,P205,1.4143
3671,2015-12-28 14:55:08,2015-12-28 14:55:08,FIT101,
3671,2015-12-28 14:55:08,2015-12-28 14:55:08,LIT101,
3671,2015-12-28 14:55:08,2015-12-28 14:55:08,MV101,
3671,2015-12-28 14:55:08,2015-12-28 14:55:08,P101,
3671,2015-12-28 14:55:08,2015-12-28 14:55:08,P102,
3672,2015-12-28 14:55:10,2015-12-28 14:55:12,PIT502,1.578
3672,2015-12-28 14:55:10,2015-12-28 14:55:12,AIT502,1.5287
3672,2015-12-28 14:55:10,2015-12-28 14:55:12,LIT401,1.4441
3672,2015-12-28 14:55:10,2015-12-28 14:55:12,LIT101,1.4405
3672,2015-12-28 14:55:10,2015-12-28 14:55:12,DPIT301,1.4327
3673,2015-12-28 14:55:21,2015-12-28 14:55:21,FIT101,
3673,2015-12-28 14:55:21,2015-12-28 14:55:21,LIT101,
3673,2015-12-28 14:55:21,2015-12-28 14:55:21,MV101,
3673,2015-12-28 14:55:21,2015-12-28 14:55:21,P101,
3673,2015-12-28 14:55:21,2015-12-28 14:55:21,P102,
3674,2015-12-28 14:55:25,2015-12-28 14:55:25,FIT101,
3674,2015-12-28 14:55:25,2015-12-28 14:55:25,LIT101,
3674,2015-12-28 14:55:25,2015-12-28 14:55:25,MV101,
3674,2015-12-28 14:55:25,2015-12-28 14:55:25,P101,
3674,2015-12-28 14:55:25,2015-12-28 14:55:25,P102,
3675,2015-12-28 14:55:27,2015-12-28 14:55:27,FIT101,
3675,2015-12-28 14:55:27,2015-12-28 14:55:27,LIT101,
3675,2015-12-28 14:55:27,2015-12-28 14:55:27,MV101,
3675,2015-12-28 14:55:27,2015-12-28 14:55:27,P101,
3675,2015-12-28 14:55:27,2015-12-28 14:55:27,P102,
3676,2015-12-28 14:55:32,2015-12-28 14:55:32,FIT101,
3676,2015-12-28 14:55:32,2015-12-28 14:55:32,LIT101,
3676,2015-12-28 14:55:32,2015-12-28 14:55:32,MV101,
3676,2015-12-28 14:55:32,2015-12-28 14:55:32,P101,
3676,2015-12-28 14:55:32,2015-12-28 14:55:32,P102,
3677,2015-12-28 14:55:41,2015-12-28 14:55:42,FIT503,2.0415
3677,2015-12-28 14:55:41,2015-12-28 14:55:42,AIT202,1.749
3677,2015-12-28 14:55:41,2015-12-28 14:55:42,AIT502,1.6397
3677,2015-12-28 14:55:41,2015-12-28 14:55:42,LIT401,1.5722
3677,2015-12-28 14:55:41,2015-12-28 14:55:42,AIT401,1.4373
3678,2015-12-28 14:55:44,2015-12-28 14:55:44,FIT101,
3678,2015-12-28 14:55:44,2015-12-28 14:55:44,LIT101,
3678,2015-12-28 14:55:44,2015-12-28 14:55:44,MV101,
3678,2015-12-28 14:55:44,2015-12-28 14:55:44,P101,
3678,2015-12-28 14:55:44,2015-12-28 14:55:44,P102,
3679,2015-12-28 14:55:54,2015-12-28 14:55:55,DPIT301,1.8234
3679,2015-12-28 14:55:54,2015-12-28 14:55:55,FIT601,1.6196
3679,2015-12-28 14:55:54,2015-12-28 14:55:55,LIT101,1.5252
3679,2015-12-28 14:55:54,2015-12-28 14:55:55,P205,1.4143
3679,2015-12-28 14:55:54,2015-12-28 14:55:55,P302,1.4142
3680,2015-12-28 14:55:58,2015-12-28 14:55:58,FIT101,
3680,2015-12-28 14:55:58,2015-12-28 14:55:58,LIT101,
3680,2015-12-28 14:55:58,2015-12-28 14:55:58,MV101,
3680,2015-12-28 14:55:58,2015-12-28 14:55:58,P101,
3680,2015-12-28 14:55:58,2015-12-28 14:55:58,P102,
3681,2015-12-28 14:56:01,2015-12-28 14:56:01,FIT101,
3681,2015-12-28 14:56:01,2015-12-28 14:56:01,LIT101,
3681,2015-12-28 14:56:01,2015-12-28 14:56:01,MV101,
3681,2015-12-28 14:56:01,2015-12-28 14:56:01,P101,
3681,2015-12-28 14:56:01,2015-12-28 14:56:01,P102,
3682,2015-12-28 14:56:04,2015-12-28 14:56:04,FIT101,
3682,2015-12-28 14:56:04,2015-12-28 14:56:04,LIT101,
3682,2015-12-28 14:56:04,2015-12-28 14:56:04,MV101,
3682,2015-12-28 14:56:04,2015-12-28 14:56:04,P101,
3682,2015-12-28 14:56:04,2015-12-28 14:56:04,P102,
3683,2015-12-28 14:56:11,2015-12-28 14:56:11,FIT101,
3683,2015-12-28 14:56:11,2015-12-28 14:56:11,LIT101,
3683,2015-12-28 14:56:11,2015-12-28 14:56:11,MV101,
3683,2015-12-28 14:56:11,2015-12-28 14:56:11,P101,
3683,2015-12-28 14:56:11,2015-12-28 14:56:11,P102,
3684,2015-12-28 14:56:13,2015-12-28 14:56:13,FIT101,
3684,2015-12-28 14:56:13,2015-12-28 14:56:13,LIT101,
3684,2015-12-28 14:56:13,2015-12-28 14:56:13,MV101,
3684,2015-12-28 14:56:13,2015-12-28 14:56:13,P101,
3684,2015-12-28 14:56:13,2015-12-28 14:56:13,P102,
3685,2015-12-28 14:56:17,2015-12-28 14:56:19,FIT501,1.4617
3685,2015-12-28 14:56:17,2015-12-28 14:56:19,FIT101,1.4183
3685,2015-12-28 14:56:17,2015-12-28 14:56:19,FIT401,1.3909
3685,2015-12-28 14:56:17,2015-12-28 14:56:19,LIT301,1.3213
3685,2015-12-28 14:56:17,2015-12-28 14:56:19,AIT502,1.2905
3686,2015-12-28 14:56:22,2015-12-28 14:56:22,FIT101,
3686,2015-12-28 14:56:22,2015-12-28 14:56:22,LIT101,
3686,2015-12-28 14:56:22,2015-12-28 14:56:22,MV101,
3686,2015-12-28 14:56:22,2015-12-28 14:56:22,P101,
3686,2015-12-28 14:56:22,2015-12-28 14:56:22,P102,
3687,2015-12-28 14:56:27,2015-12-28 14:56:28,FIT504,1.9809
3687,2015-12-28 14:56:27,2015-12-28 14:56:28,AIT402,1.7469
3687,2015-12-28 14:56:27,2015-12-28 14:56:28,AIT203,1.5957
3687,2015-12-28 14:56:27,2015-12-28 14:56:28,FIT501,1.5275
3687,2015-12-28 14:56:27,2015-12-28 14:56:28,P401,1.4143
3688,2015-12-28 14:56:32,2015-12-28 14:56:32,FIT101,
3688,2015-12-28 14:56:32,2015-12-28 14:56:32,LIT101,
3688,2015-12-28 14:56:32,2015-12-28 14:56:32,MV101,
3688,2015-12-28 14:56:32,2015-12-28 14:56:32,P101,
3688,2015-12-28 14:56:32,2015-12-28 14:56:32,P102,
3689,2015-12-28 14:56:42,2015-12-28 14:56:43,AIT501,1.9148
3689,2015-12-28 14:56:42,2015-12-28 14:56:43,AIT201,1.6774
3689,2015-12-28 14:56:42,2015-12-28 14:56:43,PIT501,1.593
3689,2015-12-28 14:56:42,2015-12-28 14:56:43,AIT203,1.5246
3689,2015-12-28 14:56:42,2015-12-28 14:56:43,DPIT301,1.5241
3690,2015-12-28 14:56:46,2015-12-28 14:56:46,FIT101,
3690,2015-12-28 14:56:46,2015-12-28 14:56:46,LIT101,
3690,2015-12-28 14:56:46,2015-12-28 14:56:46,MV101,
3690,2015-12-28 14:56:46,2015-12-28 14:56:46,P101,
3690,2015-12-28 14:56:46,2015-12-28 14:56:46,P102,
3691,2015-12-28 14:56:55,2015-12-28 14:56:55,FIT101,
3691,2015-12-28 14:56:55,2015-12-28 14:56:55,LIT101,
3691,2015-12-28 14:56:55,2015-12-28 14:56:55,MV101,
3691,2015-12-28 14:56:55,2015-12-28 14:56:55,P101,
3691,2015-12-28 14:56:55,2015-12-28 14:56:55,P102,
3692,2015-12-28 14:56:59,2015-12-28 14:57:00,FIT503,2.2838
3692,2015-12-28 14:56:59,2015-12-28 14:57:00,FIT301,2.053
3692,2015-12-28 14:56:59,2015-12-28 14:57:00,DPIT301,1.7497
3692,2015-12-28 14:56:59,2015-12-28 14:57:00,FIT101,1.721
3692,2015-12-28 14:56:59,2015-12-28 14:57:00,PIT502,1.5812
3693,2015-12-28 14:57:07,2015-12-28 14:57:09,AIT401,1.5272
3693,2015-12-28 14:57:07,2015-12-28 14:57:09,DPIT301,1.3557
3693,2015-12-28 14:57:07,2015-12-28 14:57:09,FIT503,1.2987
3693,2015-12-28 14:57:07,2015-12-28 14:57:09,LIT101,1.2881
3693,2015-12-28 14:57:07,2015-12-28 14:57:09,FIT504,1.1624
3694,2015-12-28 14:57:16,2015-12-28 14:57:16,FIT101,
3694,2015-12-28 14:57:16,2015-12-28 14:57:16,LIT101,
3694,2015-12-28 14:57:16,2015-12-28 14:57:16,MV101,
3694,2015-12-28 14:57:16,2015-12-28 14:57:16,P101,
3694,2015-12-28 14:57:16,2015-12-28 14:57:16,P102,
3695,2015-12-28 14:57:18,2015-12-28 14:57:20,FIT503,1.5521
3695,2015-12-28 14:57:18,2015-12-28 14:57:20,AIT401,1.3484
3695,2015-12-28 14:57:18,2015-12-28 14:57:20,AIT503,1.3264
3695,2015-12-28 14:57:18,2015-12-28 14:57:20,AIT203,1.3218
3695,2015-12-28 14:57:18,2015-12-28 14:57:20,PIT502,1.3184
3696,2015-12-28 14:57:22,2015-12-28 14:57:24,PIT503,1.8213
3696,2015-12-28 14:57:22,2015-12-28 14:57:24,AIT402,1.645
3696,2015-12-28 14:57:22,2015-12-28 14:57:24,FIT101,1.4504
3696,2015-12-28 14:57:22,2015-12-28 14:57:24,FIT502,1.4463
3696,2015-12-28 14:57:22,2015-12-28 14:57:24,AIT202,1.3846
3697,2015-12-28 14:57:28,2015-12-28 14:57:28,FIT101,
3697,2015-12-28 14:57:28,2015-12-28 14:57:28,LIT101,
3697,2015-12-28 14:57:28,2015-12-28 14:57:28,MV101,
3697,2015-12-28 14:57:28,2015-12-28 14:57:28,P101,
3697,2015-12-28 14:57:28,2015-12-28 14:57:28,P102,
3698,2015-12-28 14:57:30,2015-12-28 14:57:30,FIT101,
3698,2015-12-28 14:57:30,2015-12-28 14:57:30,LIT101,
3698,2015-12-28 14:57:30,2015-12-28 14:57:30,MV101,
3698,2015-12-28 14:57:30,2015-12-28 14:57:30,P101,
3698,2015-12-28 14:57:30,2015-12-28 14:57:30,P102,
3699,2015-12-28 14:57:32,2015-12-28 14:57:32,FIT101,
3699,2015-12-28 14:57:32,2015-12-28 14:57:32,LIT101,
3699,2015-12-28 14:57:32,2015-12-28 14:57:32,MV101,
3699,2015-12-28 14:57:32,2015-12-28 14:57:32,P101,
3699,2015-12-28 14:57:32,2015-12-28 14:57:32,P102,
3700,2015-12-28 14:57:35,2015-12-28 14:57:35,FIT101,
3700,2015-12-28 14:57:35,2015-12-28 14:57:35,LIT101,
3700,2015-12-28 14:57:35,2015-12-28 14:57:35,MV101,
3700,2015-12-28 14:57:35,2015-12-28 14:57:35,P101,
3700,2015-12-28 14:57:35,2015-12-28 14:57:35,P102,
3701,2015-12-28 14:57:37,2015-12-28 14:57:37,FIT101,
3701,2015-12-28 14:57:37,2015-12-28 14:57:37,LIT101,
3701,2015-12-28 14:57:37,2015-12-28 14:57:37,MV101,
3701,2015-12-28 14:57:37,2015-12-28 14:57:37,P101,
3701,2015-12-28 14:57:37,2015-12-28 14:57:37,P102,
3702,2015-12-28 14:57:40,2015-12-28 14:57:40,FIT101,
3702,2015-12-28 14:57:40,2015-12-28 14:57:40,LIT101,
3702,2015-12-28 14:57:40,2015-12-28 14:57:40,MV101,
3702,2015-12-28 14:57:40,2015-12-28 14:57:40,P101,
3702,2015-12-28 14:57:40,2015-12-28 14:57:40,P102,
3703,2015-12-28 14:57:42,2015-12-28 14:57:42,FIT101,
3703,2015-12-28 14:57:42,2015-12-28 14:57:42,LIT101,
3703,2015-12-28 14:57:42,2015-12-28 14:57:42,MV101,
3703,2015-12-28 14:57:42,2015-12-28 14:57:42,P101,
3703,2015-12-28 14:57:42,2015-12-28 14:57:42,P102,
3704,2015-12-28 14:57:45,2015-12-28 14:57:45,FIT101,
3704,2015-12-28 14:57:45,2015-12-28 14:57:45,LIT101,
3704,2015-12-28 14:57:45,2015-12-28 14:57:45,MV101,
3704,2015-12-28 14:57:45,2015-12-28 14:57:45,P101,
3704,2015-12-28 14:57:45,2015-12-28 14:57:45,P102,
3705,2015-12-28 14:57:47,2015-12-28 14:57:47,FIT101,
3705,2015-12-28 14:57:47,2015-12-28 14:57:47,LIT101,
3705,2015-12-28 14:57:47,2015-12-28 14:57:47,MV101,
3705,2015-12-28 14:57:47,2015-12-28 14:57:47,P101,
3705,2015-12-28 14:57:47,2015-12-28 14:57:47,P102,
3706,2015-12-28 14:57:51,2015-12-28 14:57:51,FIT101,
3706,2015-12-28 14:57:51,2015-12-28 14:57:51,LIT101,
3706,2015-12-28 14:57:51,2015-12-28 14:57:51,MV101,
