attack_id,source,target_stage,stealth_score,severity_score,cascade_potential,blindspot_score,attack_type,sensor_values,explanation_text,fix_rule
atk_01693,CGAN_P4,P4,0.29732955,0.0,0.0,1.189318224787712,Ghost Signal,"[0.5979803204536438, 0.8942563533782959, 0.9685831665992737, 0.03929251432418823, 0.9387426972389221, 0.9807140827178955, 0.9397314786911011, 0.5921931266784668, 0.38627171516418457, 0.9513481855392456, 0.8914622068405151, 0.1100107729434967, 0.8079540729522705, 0.1219683587551117, 0.4713631272315979, 0.24518930912017822, 0.12966248393058777, 0.1849057376384735, 0.40766260027885437, 0.4222230315208435, 0.14552637934684753, 0.3052387237548828, 0.926861047744751, 0.9756389260292053, 0.956498384475708, 0.9989610910415649, 0.9935091137886047, 0.8028081655502319, 0.9847232103347778, 0.19706813991069794, 0.8279416561126709, 0.016019809991121292, 0.1954292505979538, 0.047628458589315414, 0.91996169090271, 0.05269283056259155, 0.015575319528579712, 0.8289802670478821, 0.044956356287002563, 0.4560782015323639, 0.1418439745903015, 0.9887760877609253, 0.7100657224655151, 0.22345387935638428, 0.024792224168777466, 0.8167683482170105, 0.9796658754348755, 0.9827872514724731, 0.7476605772972107, 0.6806795597076416, 0.8738510012626648]",SHAP Auto-Profiler categorized attack inside physical parameters mapping P4,Auto-generated perimeter bounds tracking limits continuously.
atk_01694,CGAN_P4,P4,0.23000276,0.0,0.0,0.9200110286474228,Ghost Signal,"[0.6476492881774902, 0.9343841075897217, 0.9654204249382019, 0.04053586721420288, 0.940686821937561, 0.9725663065910339, 0.924091100692749, 0.607901394367218, 0.479388028383255, 0.9582982659339905, 0.928207278251648, 0.08877521753311157, 0.8748542070388794, 0.09889045357704163, 0.44841429591178894, 0.17920076847076416, 0.1040041446685791, 0.08702439069747925, 0.44988495111465454, 0.4348738193511963, 0.20859873294830322, 0.23980674147605896, 0.9366883039474487, 0.9834549427032471, 0.9818122386932373, 0.9991505742073059, 0.9954007267951965, 0.8039416670799255, 0.9898908734321594, 0.997734010219574, 0.8139427900314331, 0.8090874552726746, 0.9956678748130798, 0.05117717385292053, 0.9666671752929688, 0.03040337562561035, 0.011849850416183472, 0.8250835537910461, 0.03385210037231445, 0.4777601361274719, 0.14040270447731018, 0.9950768351554871, 0.7639263868331909, 0.14208850264549255, 0.03330063819885254, 0.8982254266738892, 0.9443352818489075, 0.983646035194397, 0.7487590312957764, 0.6513633728027344, 0.9421359896659851]",SHAP Auto-Profiler categorized attack inside physical parameters mapping P4,Auto-generated perimeter bounds tracking limits continuously.
atk_01695,CGAN_P4,P4,0.26613188,0.0,0.0,1.0645275563001633,Ghost Signal,"[0.501033365726471, 0.908898651599884, 0.9630721807479858, 0.06840381026268005, 0.8807109594345093, 0.9300668239593506, 0.950798749923706, 0.5895887017250061, 0.44849157333374023, 0.9520947933197021, 0.8893092274665833, 0.08436843752861023, 0.8217945694923401, 0.0883820652961731, 0.4745287299156189, 0.18403667211532593, 0.09049737453460693, 0.11272099614143372, 0.39352065324783325, 0.48900023102760315, 0.27242588996887207, 0.3237568438053131, 0.9285956621170044, 0.9824807643890381, 0.9501317739486694, 0.19891013205051422, 0.9903704524040222, 0.801628828048706, 0.9892085194587708, 0.9980402588844299, 0.03102772869169712, 0.013424319215118885, 0.9926680326461792, 0.04419833421707153, 0.9522146582603455, 0.029171526432037354, 0.014206796884536743, 0.873579740524292, 0.04145175218582153, 0.28446054458618164, 0.1353214979171753, 0.9936010837554932, 0.732673168182373, 0.3593006730079651, 0.040242999792099, 0.8616267442703247, 0.9558807015419006, 0.9823795557022095, 0.7389997243881226, 0.6833369731903076, 0.8631333112716675]",SHAP Auto-Profiler categorized attack inside physical parameters mapping P4,Auto-generated perimeter bounds tracking limits continuously.
atk_01696,CGAN_P4,P4,0.2477395,0.0,0.0,0.9909579902887344,Ghost Signal,"[0.6028916835784912, 0.9310015439987183, 0.9480867385864258, 0.032367825508117676, 0.9659608006477356, 0.9702905416488647, 0.9392271041870117, 0.5455459356307983, 0.4729098081588745, 0.9775078296661377, 0.9303225874900818, 0.07402977347373962, 0.8520352840423584, 0.12266650795936584, 0.45253294706344604, 0.14062434434890747, 0.12180459499359131, 0.12076187133789062, 0.4342889189720154, 0.4330820143222809, 0.22362175583839417, 0.26230448484420776, 0.9483963847160339, 0.9841078519821167, 0.9782269597053528, 0.999152421951294, 0.9946234226226807, 0.0021112679969519377, 0.9902135729789734, 0.19708429276943207, 0.018416834995150566, 0.8127514123916626, 0.19678829610347748, 0.8456889986991882, 0.9691994190216064, 0.021914899349212646, 0.016431570053100586, 0.8174653053283691, 0.03736475110054016, 0.44244253635406494, 0.15690016746520996, 0.9945452213287354, 0.757847785949707, 0.17980793118476868, 0.03374037146568298, 0.8549860715866089, 0.9707906246185303, 0.9788133502006531, 0.7994152307510376, 0.6618654131889343, 0.9160555601119995]",SHAP Auto-Profiler categorized attack inside physical parameters mapping P4,Auto-generated perimeter bounds tracking limits continuously.
atk_01697,CGAN_P4,P4,0.26622403,0.0,0.0,1.064896136522293,Ghost Signal,"[0.5845617055892944, 0.900625467300415, 0.9500740170478821, 0.05577850341796875, 0.9347320795059204, 0.9192614555358887, 0.9312528371810913, 0.5781474113464355, 0.4401296079158783, 0.9731223583221436, 0.9337787628173828, 0.07254579663276672, 0.895010232925415, 0.10543370246887207, 0.48472359776496887, 0.1468808352947235, 0.11182808876037598, 0.09047210216522217, 0.42984092235565186, 0.5032182931900024, 0.3019483685493469, 0.29468730092048645, 0.9280434846878052, 0.9862964153289795, 0.9742714166641235, 0.19915318489074707, 0.9942988157272339, 0.8023443222045898, 0.9872276782989502, 0.9982147812843323, 0.02360781468451023, 0.011380947194993496, 0.1947631686925888, 0.059995390474796295, 0.9708106517791748, 0.030135273933410645, 0.021243691444396973, 0.7921723127365112, 0.04740294814109802, 0.2938762307167053, 0.1911259889602661, 0.9927057027816772, 0.7764123678207397, 0.2938249707221985, 0.07851183414459229, 0.8936612606048584, 0.9521576762199402, 0.9756788015365601, 0.8027865886688232, 0.6302843689918518, 0.9208999276161194]",SHAP Auto-Profiler categorized attack inside physical parameters mapping P4,Auto-generated perimeter bounds tracking limits continuously.
atk_01698,CGAN_P4,P4,0.22666383,0.0,0.0,0.906655341386795,Ghost Signal,"[0.6631077527999878, 0.9376926422119141, 0.9717276096343994, 0.029469966888427734, 0.9654975533485413, 0.9711011052131653, 0.9408291578292847, 0.5690881013870239, 0.40053826570510864, 0.9681468605995178, 0.9327985048294067, 0.0615575909614563, 0.8633519411087036, 0.1282561719417572, 0.5852606296539307, 0.20026740431785583, 0.08278432488441467, 0.09559294581413269, 0.5026979446411133, 0.44222256541252136, 0.2118905484676361, 0.23178648948669434, 0.9303879737854004, 0.9812042713165283, 0.9877370595932007, 0.9994293451309204, 0.9939308762550354, 0.0021460235584527254, 0.19279471039772034, 0.19866211712360382, 0.012559592723846436, 0.011703860945999622, 0.19591429829597473, 0.8579384088516235, 0.9737193584442139, 0.0370841920375824, 0.012207627296447754, 0.8335229754447937, 0.04192119836807251, 0.5266771912574768, 0.161199688911438, 0.994963526725769, 0.7922391891479492, 0.11199280619621277, 0.021832019090652466, 0.9005767107009888, 0.9698597192764282, 0.9865916967391968, 0.7632005214691162, 0.6218340992927551, 0.9548600912094116]",SHAP Auto-Profiler categorized attack inside physical parameters mapping P4,Auto-generated perimeter bounds tracking limits continuously.
atk_01699,CGAN_P4,P4,0.28053504,0.0,0.0,1.1221402138471603,Ghost Signal,"[0.5271092057228088, 0.883316159248352, 0.9557747840881348, 0.06264626979827881, 0.8970721960067749, 0.9389846324920654, 0.9251199960708618, 0.5853145122528076, 0.49879252910614014, 0.9564197659492493, 0.9163446426391602, 0.11951985955238342, 0.8306142687797546, 0.08330127596855164, 0.41000619530677795, 0.13652867078781128, 0.1019754409790039, 0.10967493057250977, 0.3064025044441223, 0.57048499584198, 0.28263601660728455, 0.2507231831550598, 0.9232369661331177, 0.9813187718391418, 0.9686031341552734, 0.19824732840061188, 0.9938817620277405, 0.0020100295078009367, 0.9857720136642456, 0.9979459047317505, 0.019534802064299583, 0.8126523494720459, 0.19493862986564636, 0.05302279070019722, 0.9632799625396729, 0.015379160642623901, 0.017341971397399902, 0.7707854509353638, 0.0505920946598053, 0.35404106974601746, 0.09456002712249756, 0.9914501905441284, 0.7458220720291138, 0.30595070123672485, 0.05221554636955261, 0.8559082746505737, 0.9640437364578247, 0.9818034172058105, 0.7504796981811523, 0.6240085959434509, 0.7905662059783936]",SHAP Auto-Profiler categorized attack inside physical parameters mapping P4,Auto-generated perimeter bounds tracking limits continuously.
atk_01700,CGAN_P4,P4,0.33941972,0.0,0.0,1.357678920030594,Ghost Signal,"[0.5369909405708313, 0.8495607972145081, 0.949670672416687, 0.06964457035064697, 0.935483992099762, 0.9268031120300293, 0.9386839866638184, 0.5452132225036621, 0.5403490662574768, 0.9488239288330078, 0.8969783782958984, 0.10231912136077881, 0.8118824362754822, 0.11023551225662231, 0.43470829725265503, 0.1779496669769287, 0.1457526683807373, 0.15106067061424255, 0.3267934322357178, 0.4771572947502136, 0.2615530490875244, 0.3318590521812439, 0.9106832146644592, 0.9763498306274414, 0.9644117951393127, 0.19629541039466858, 0.19405622780323029, 0.002720731543377042, 0.18911504745483398, 0.9973898530006409, 0.02316860668361187, 0.8113125562667847, 0.19311849772930145, 0.8348598480224609, 0.9457762241363525, 0.027233809232711792, 0.01856866478919983, 0.866276204586029, 0.04291212558746338, 0.4421650469303131, 0.18425247073173523, 0.9834753274917603, 0.7709230184555054, 0.2565072178840637, 0.04485642910003662, 0.7816437482833862, 0.9567517042160034, 0.9844249486923218, 0.8005377054214478, 0.6085789799690247, 0.8364835977554321]",SHAP Auto-Profiler categorized attack inside physical parameters mapping P4,Auto-generated perimeter bounds tracking limits continuously.
atk_01701,CGAN_P4,P4,0.25775206,0.0,0.0,1.0310082882642746,Ghost Signal,"[0.6777302026748657, 0.9494231939315796, 0.9726016521453857, 0.028011053800582886, 0.9599186778068542, 0.9770056009292603, 0.9467716217041016, 0.6638078093528748, 0.4889402687549591, 0.9655009508132935, 0.9292107820510864, 0.06818631291389465, 0.8115787506103516, 0.13908395171165466, 0.51435387134552, 0.16072025895118713, 0.08980026841163635, 0.1374165415763855, 0.432466983795166, 0.4714406430721283, 0.20217707753181458, 0.2915218472480774, 0.9155376553535461, 0.9826740026473999, 0.9800766706466675, 0.19916541874408722, 0.1917293518781662, 0.0025193095207214355, 0.9914162158966064, 0.9988435506820679, 0.814253032207489, 0.8104469776153564, 0.9957542419433594, 0.8502417802810669, 0.9625887274742126, 0.03905871510505676, 0.011949747800827026, 0.8909679055213928, 0.042762935161590576, 0.5073227882385254, 0.21607020497322083, 0.9891416430473328, 0.6897915601730347, 0.14146390557289124, 0.017204761505126953, 0.8314652442932129, 0.9729456901550293, 0.9862982034683228, 0.781740665435791, 0.6320598125457764, 0.9538776278495789]",SHAP Auto-Profiler categorized attack inside physical parameters mapping P4,Auto-generated perimeter bounds tracking limits continuously.
atk_01702,CGAN_P4,P4,0.25841242,0.0,0.0,1.033649668097496,Ghost Signal,"[0.6574797630310059, 0.8880858421325684, 0.9473118782043457, 0.05648148059844971, 0.958235502243042, 0.9781919717788696, 0.9552913904190063, 0.4300435483455658, 0.49062982201576233, 0.953452467918396, 0.8991026878356934, 0.07941332459449768, 0.8677351474761963, 0.10790491104125977, 0.560322105884552, 0.29848286509513855, 0.12035104632377625, 0.15748271346092224, 0.33091485500335693, 0.35610711574554443, 0.2022458016872406, 0.2162441611289978, 0.9009860754013062, 0.9714126586914062, 0.9812391996383667, 0.9990028738975525, 0.19457624852657318, 0.8032981157302856, 0.9931589961051941, 0.9963201284408569, 0.027412081137299538, 0.00978002604097128, 0.19174854457378387, 0.8348830342292786, 0.9705857038497925, 0.03348514437675476, 0.016864120960235596, 0.7757957577705383, 0.032176434993743896, 0.5955458283424377, 0.12920483946800232, 0.9920161962509155, 0.8392730951309204, 0.13691061735153198, 0.025092124938964844, 0.9066677093505859, 0.9744765758514404, 0.9852393269538879, 0.7328172326087952, 0.6052247285842896, 0.892241895198822]",SHAP Auto-Profiler categorized attack inside physical parameters mapping P4,Auto-generated perimeter bounds tracking limits continuously.
atk_01703,CGAN_P4,P4,0.26388115,0.0,0.0,1.0555245727300644,Ghost Signal,"[0.5794274210929871, 0.9149405360221863, 0.9597604870796204, 0.03602093458175659, 0.9592512249946594, 0.9614713191986084, 0.935491681098938, 0.5604843497276306, 0.3790615200996399, 0.9482760429382324, 0.9209660291671753, 0.07149767875671387, 0.8399866819381714, 0.1446475088596344, 0.3206304907798767, 0.23173150420188904, 0.16474074125289917, 0.142915278673172, 0.3733752965927124, 0.37914639711380005, 0.19167006015777588, 0.30587735772132874, 0.9597245454788208, 0.9735531210899353, 0.9760154485702515, 0.9981694221496582, 0.9957078695297241, 0.0021080553997308016, 0.19087381660938263, 0.19656376540660858, 0.8261113166809082, 0.01334498543292284, 0.19648578763008118, 0.8456573486328125, 0.9636920690536499, 0.043547093868255615, 0.01559564471244812, 0.8343690633773804, 0.019395500421524048, 0.48305055499076843, 0.12530845403671265, 0.9926106929779053, 0.8928667306900024, 0.15738776326179504, 0.03557834029197693, 0.7591519355773926, 0.965793251991272, 0.98790442943573, 0.8341424465179443, 0.7087551355361938, 0.9016485810279846]",SHAP Auto-Profiler categorized attack inside physical parameters mapping P4,Auto-generated perimeter bounds tracking limits continuously.
atk_01704,CGAN_P4,P4,0.33398676,0.0,0.0,1.3359470665454865,Ghost Signal,"[0.6242392063140869, 0.8791828155517578, 0.960079550743103, 0.0639650821685791, 0.9281747937202454, 0.9050600528717041, 0.9207111597061157, 0.6270861625671387, 0.3431587815284729, 0.9544806480407715, 0.8754980564117432, 0.08677506446838379, 0.8181126117706299, 0.12164574861526489, 0.473751962184906, 0.23885703086853027, 0.20410266518592834, 0.13957923650741577, 0.3304970860481262, 0.39543846249580383, 0.2244439423084259, 0.3821090757846832, 0.9242695569992065, 0.9783139228820801, 0.9581024646759033, 0.19662538170814514, 0.9931813478469849, 0.8026329278945923, 0.97578364610672, 0.9948794841766357, 0.03350481390953064, 0.8123885989189148, 0.19479940831661224, 0.8457127809524536, 0.918241024017334, 0.07686331868171692, 0.01898375153541565, 0.8400795459747314, 0.03716921806335449, 0.44551214575767517, 0.158615380525589, 0.9848668575286865, 0.8429733514785767, 0.3127240538597107, 0.08169597387313843, 0.7453604936599731, 0.9630951881408691, 0.9826834797859192, 0.8068298101425171, 0.649907112121582, 0.8634101152420044]",SHAP Auto-Profiler categorized attack inside physical parameters mapping P4,Auto-generated perimeter bounds tracking limits continuously.
atk_01705,CGAN_P4,P4,0.29871756,0.0,0.0,1.1948702484369278,Ghost Signal,"[0.5818597078323364, 0.90020751953125, 0.9567059278488159, 0.058497071266174316, 0.9022737741470337, 0.9628271460533142, 0.9369600415229797, 0.4620642066001892, 0.46872565150260925, 0.9375079870223999, 0.8578758239746094, 0.10277464985847473, 0.8593729734420776, 0.08975109457969666, 0.4644683599472046, 0.19365441799163818, 0.14103209972381592, 0.1735553741455078, 0.3292069733142853, 0.47278279066085815, 0.28012508153915405, 0.2830287516117096, 0.8771085739135742, 0.9738335609436035, 0.9714472889900208, 0.9976872801780701, 0.9932354688644409, 0.804116427898407, 0.9919129014015198, 0.9969815015792847, 0.8293582797050476, 0.8164845705032349, 0.9932439923286438, 0.8457632660865784, 0.9577197432518005, 0.03228127956390381, 0.0210953950881958, 0.7978535890579224, 0.048936814069747925, 0.5419794321060181, 0.12259075045585632, 0.986329197883606, 0.818523108959198, 0.22882267832756042, 0.042780399322509766, 0.8480054140090942, 0.965498149394989, 0.9842919111251831, 0.7028979063034058, 0.6310907602310181, 0.8158858418464661]",SHAP Auto-Profiler categorized attack inside physical parameters mapping P4,Auto-generated perimeter bounds tracking limits continuously.
atk_01706,CGAN_P4,P4,0.3175168,0.0,0.0,1.2700672447681427,Ghost Signal,"[0.603532612323761, 0.9248759746551514, 0.9648640155792236, 0.04322922229766846, 0.9310461282730103, 0.9641050696372986, 0.942562460899353, 0.5780447721481323, 0.4715688228607178, 0.9633356332778931, 0.8944957256317139, 0.08724525570869446, 0.8334794640541077, 0.11087289452552795, 0.40958723425865173, 0.16468366980552673, 0.1465824842453003, 0.12850385904312134, 0.3219016194343567, 0.3823280334472656, 0.2642262876033783, 0.3641726076602936, 0.9255934953689575, 0.9784066081047058, 0.9743109941482544, 0.19823668897151947, 0.9929386377334595, 0.8019587397575378, 0.18989692628383636, 0.19709227979183197, 0.8328352570533752, 0.8129771947860718, 0.19596588611602783, 0.03426692634820938, 0.9587043523788452, 0.03317275643348694, 0.013421773910522461, 0.8643614053726196, 0.029378414154052734, 0.4175538718700409, 0.14279267191886902, 0.992087185382843, 0.8010959625244141, 0.2286776602268219, 0.04080778360366821, 0.7901763916015625, 0.9668160080909729, 0.9856729507446289, 0.7795262336730957, 0.6719433665275574, 0.8986330628395081]",SHAP Auto-Profiler categorized attack inside physical parameters mapping P4,Auto-generated perimeter bounds tracking limits continuously.
atk_01707,CGAN_P4,P4,0.31891245,0.0,0.0,1.2756498157978058,Ghost Signal,"[0.5514921545982361, 0.8734526634216309, 0.9425344467163086, 0.0832100510597229, 0.8961655497550964, 0.9409724473953247, 0.9362407922744751, 0.5046495199203491, 0.5273982882499695, 0.9695255756378174, 0.9242022037506104, 0.1285381317138672, 0.8685442805290222, 0.09701403975486755, 0.5119824409484863, 0.13241896033287048, 0.09680637717247009, 0.08989846706390381, 0.33799880743026733, 0.5374778509140015, 0.2783429026603699, 0.26771560311317444, 0.900653600692749, 0.9817713499069214, 0.9739097356796265, 0.1981702297925949, 0.19430167973041534, 0.8033453226089478, 0.9888981580734253, 0.19695554673671722, 0.8202387690544128, 0.012721079401671886, 0.9921661615371704, 0.8528153896331787, 0.9663149118423462, 0.018526077270507812, 0.018955111503601074, 0.8040304780006409, 0.06437838077545166, 0.39043503999710083, 0.14097446203231812, 0.9922829270362854, 0.6761247515678406, 0.2567278742790222, 0.05375179648399353, 0.8990589380264282, 0.9423713088035583, 0.9765864014625549, 0.7361835241317749, 0.630152702331543, 0.8615932464599609]",SHAP Auto-Profiler categorized attack inside physical parameters mapping P4,Auto-generated perimeter bounds tracking limits continuously.
